"","Draudėjo.kodas..code.","Juridinių.asmenų.registro.kodas..jarCode.","Pavadinimas..name.","Savivaldybė..kurioje.registruota.municipality.","Ekonominės.veiklos.rūšies.kodas.ecoActCode.","Ekonominės.veiklos.rūšies.pavadinimas.ecoActName.","Mėnuo..month.","Vidutinis.darbo.užmokestis..avgWage.","Apdraustųjų.skaičius..numInsured.","Vidutinis.darbo.užmokestis.II..avgWage2.","Apdraustųjų.skaičius.II..numInsured2.","Valstybinio.socialinio.draudimo.įmoka..tax."
"2918",734980,300052295,"BASF UAB","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"5416.08",29,"",0,"33666.87"
"2919",928858,300054969,"UAB ""EUROVESTA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"3475.85",6,"",0,"4810.55"
"2920",928858,300054969,"UAB ""EUROVESTA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"3657.67",4,"",0,"3541.98"
"2921",928858,300054969,"UAB ""EUROVESTA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"2145.27",4,"",0,"2073.62"
"2922",928858,300054969,"UAB ""EUROVESTA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"2116.39",4,"",0,"2045.59"
"2923",928858,300054969,"UAB ""EUROVESTA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"2153.19",4,"",0,"2081.12"
"2924",928858,300054969,"UAB ""EUROVESTA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"2131.11",4,"",0,"2059.87"
"2925",928858,300054969,"UAB ""EUROVESTA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"2119.54",4,"",0,"2048.66"
"2926",928858,300054969,"UAB ""EUROVESTA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"2133.85",4,"",0,"2062.48"
"2927",928858,300054969,"UAB ""EUROVESTA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"2064.05",5,"",0,"2490.59"
"2928",928858,300054969,"UAB ""EUROVESTA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202310,"2072.40",5,"",0,"2500.47"
"2929",928858,300054969,"UAB ""EUROVESTA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202311,"2061.06",5,"",0,"2487.47"
"2930",928858,300054969,"UAB ""EUROVESTA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"2465.98",5,"",0,"2978.07"
"2931",234759,300054976,"UAB ""INFOTECHA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"",1,"",0,""
"2932",234759,300054976,"UAB ""INFOTECHA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"",1,"",0,""
"2933",234759,300054976,"UAB ""INFOTECHA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"",1,"",0,""
"2934",234759,300054976,"UAB ""INFOTECHA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"",1,"",0,""
"2935",234759,300054976,"UAB ""INFOTECHA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"",1,"",0,""
"2936",234759,300054976,"UAB ""INFOTECHA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"",1,"",0,""
"2937",234759,300054976,"UAB ""INFOTECHA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"",1,"",0,""
"2938",234759,300054976,"UAB ""INFOTECHA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"",1,"",0,""
"2939",234759,300054976,"UAB ""INFOTECHA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"",1,"",0,""
"2940",234759,300054976,"UAB ""INFOTECHA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202310,"",1,"",0,""
"2941",234759,300054976,"UAB ""INFOTECHA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202311,"",1,"",0,""
"2942",234759,300054976,"UAB ""INFOTECHA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"",1,"",0,""
"2943",626505,300057933,"UAB REC BALTICVENT","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"3103.06",4,"",0,"2858.54"
"2944",626505,300057933,"UAB REC BALTICVENT","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"2779.88",4,"",0,"2544.83"
"2945",626505,300057933,"UAB REC BALTICVENT","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"11266.24",4,"",0,"9766.25"
"2946",626505,300057933,"UAB REC BALTICVENT","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"2806.25",4,"",0,"2566.82"
"2947",626505,300057933,"UAB REC BALTICVENT","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"2787.18",4,"",0,"2547.85"
"2948",626505,300057933,"UAB REC BALTICVENT","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"2774.99",4,"",0,"2536.22"
"2949",626505,300057933,"UAB REC BALTICVENT","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"2699.50",4,"",0,"2467.10"
"2950",626505,300057933,"UAB REC BALTICVENT","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"2768.77",4,"",0,"2530.18"
"2951",626505,300057933,"UAB REC BALTICVENT","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"2751.82",4,"",0,"2514.40"
"2952",626505,300057933,"UAB REC BALTICVENT","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202310,"2890.05",4,"",0,"2648.17"
"2953",626505,300057933,"UAB REC BALTICVENT","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202311,"2931.90",4,"",0,"2689.40"
"2954",626505,300057933,"UAB REC BALTICVENT","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"2810.91",4,"",0,"2570.26"
"2955",739337,300068716,"UAB KROMSANA","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"",2,"",0,""
"2956",739337,300068716,"UAB KROMSANA","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"",2,"",0,""
"2957",739337,300068716,"UAB KROMSANA","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"",2,"",0,""
"2958",739337,300068716,"UAB KROMSANA","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"",2,"",0,""
"2959",739337,300068716,"UAB KROMSANA","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"",2,"",0,""
"2960",739337,300068716,"UAB KROMSANA","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"",2,"",0,""
"2961",739337,300068716,"UAB KROMSANA","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"",2,"",0,""
"2962",739337,300068716,"UAB KROMSANA","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"",2,"",0,""
"2963",739337,300068716,"UAB KROMSANA","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"",2,"",0,""
"2964",739337,300068716,"UAB KROMSANA","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202310,"",2,"",0,""
"2965",739337,300068716,"UAB KROMSANA","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202311,"",2,"",0,""
"2966",739337,300068716,"UAB KROMSANA","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"",2,"",0,""
"2967",248702,300069024,"UAB ""HIDROLIUKS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"",1,"",0,""
"2968",248702,300069024,"UAB ""HIDROLIUKS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"",1,"",0,""
"2969",248702,300069024,"UAB ""HIDROLIUKS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"",1,"",0,""
"2970",248702,300069024,"UAB ""HIDROLIUKS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"",1,"",0,""
"2971",248702,300069024,"UAB ""HIDROLIUKS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"",1,"",0,""
"2972",248702,300069024,"UAB ""HIDROLIUKS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"",1,"",0,""
"2973",248702,300069024,"UAB ""HIDROLIUKS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"",1,"",0,""
"2974",248702,300069024,"UAB ""HIDROLIUKS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"",1,"",0,""
"2975",248702,300069024,"UAB ""HIDROLIUKS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"",1,"",0,""
"2976",248702,300069024,"UAB ""HIDROLIUKS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202310,"",1,"",0,""
"2977",248702,300069024,"UAB ""HIDROLIUKS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202311,"",1,"",0,""
"2978",248702,300069024,"UAB ""HIDROLIUKS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"",1,"",0,""
"2979",929422,300070140,"UAB ""WINA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"2188.16",4,"",0,"2039.02"
"2980",929422,300070140,"UAB ""WINA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"2133.86",5,"",0,"2496.25"
"2981",929422,300070140,"UAB ""WINA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"2380.64",5,"",0,"2795.24"
"2982",929422,300070140,"UAB ""WINA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"2785.36",4,"",0,"2612.33"
"2983",929422,300070140,"UAB ""WINA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"1601.57",4,"",0,"1452.20"
"2984",929422,300070140,"UAB ""WINA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"2791.31",5,"",0,"3284.16"
"2985",929422,300070140,"UAB ""WINA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"1985.27",5,"",0,"2310.69"
"2986",929422,300070140,"UAB ""WINA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"",3,"",0,""
"2987",929422,300070140,"UAB ""WINA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"2262.24",5,"",0,"2621.62"
"2988",929422,300070140,"UAB ""WINA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202310,"2639.78",5,"",0,"3077.52"
"2989",929422,300070140,"UAB ""WINA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202311,"2394.11",5,"",0,"2785.29"
"2990",929422,300070140,"UAB ""WINA""","Klaipėdos m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"2300.94",5,"",0,"2684.39"
"2991",248750,300071000,"UAB VILTERRA","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"2010.73",5,"",0,"2363.74"
"2992",248750,300071000,"UAB VILTERRA","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"2154.27",5,"",0,"2537.93"
"2993",248750,300071000,"UAB VILTERRA","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"2119.16",5,"",0,"2495.32"
"2994",248750,300071000,"UAB VILTERRA","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"2528.50",4,"",0,"2378.38"
"2995",248750,300071000,"UAB VILTERRA","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"2462.87",4,"",0,"2314.67"
"2996",248750,300071000,"UAB VILTERRA","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"2462.87",4,"",0,"2314.67"
"2997",248750,300071000,"UAB VILTERRA","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"2462.87",4,"",0,"2314.67"
"2998",248750,300071000,"UAB VILTERRA","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"2462.87",4,"",0,"2314.67"
"2999",248750,300071000,"UAB VILTERRA","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"2462.87",4,"",0,"2314.67"
"3000",248750,300071000,"UAB VILTERRA","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202310,"2462.87",4,"",0,"2314.67"
"3001",248750,300071000,"UAB VILTERRA","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202311,"1962.08",4,"",0,"1862.83"
"3002",248750,300071000,"UAB VILTERRA","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"2398.89",4,"",0,"2254.91"
"3003",739767,300072180,"UAB VUDEX","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"",3,"",0,""
"3004",739767,300072180,"UAB VUDEX","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"",3,"",0,""
"3005",739767,300072180,"UAB VUDEX","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"",3,"",0,""
"3006",739767,300072180,"UAB VUDEX","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"",3,"",0,""
"3007",739767,300072180,"UAB VUDEX","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"",3,"",0,""
"3008",739767,300072180,"UAB VUDEX","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"",3,"",0,""
"3009",739767,300072180,"UAB VUDEX","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"",3,"",0,""
"3010",739767,300072180,"UAB VUDEX","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"",3,"",0,""
"3011",739767,300072180,"UAB VUDEX","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"",3,"",0,""
"3012",739767,300072180,"UAB VUDEX","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202310,"",3,"",0,""
"3013",739767,300072180,"UAB VUDEX","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202311,"",3,"",0,""
"3014",739767,300072180,"UAB VUDEX","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"",3,"",0,""
"3015",636681,300090851,"UAB ""AIVILTA""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"519.62",6,"",0,"707.06"
"3016",636681,300090851,"UAB ""AIVILTA""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"591.84",6,"",0,"810.65"
"3017",636681,300090851,"UAB ""AIVILTA""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"506.81",6,"",0,"695.65"
"3018",636681,300090851,"UAB ""AIVILTA""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"490.93",6,"",0,"673.10"
"3019",636681,300090851,"UAB ""AIVILTA""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"552.31",6,"",0,"752.31"
"3020",636681,300090851,"UAB ""AIVILTA""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"481.89",6,"",0,"659.06"
"3021",636681,300090851,"UAB ""AIVILTA""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"458.72",6,"",0,"624.31"
"3022",636681,300090851,"UAB ""AIVILTA""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"477.11",6,"",0,"653.13"
"3023",636681,300090851,"UAB ""AIVILTA""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"480.76",5,"",0,"546.51"
"3024",636681,300090851,"UAB ""AIVILTA""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202310,"516.46",5,"",0,"589.83"
"3025",636681,300090851,"UAB ""AIVILTA""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202311,"494.45",6,"",0,"667.99"
"3026",636681,300090851,"UAB ""AIVILTA""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"615.42",6,"",0,"834.24"
"3027",950399,300094892,"UAB SIENŲ SPALVOS","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"",3,"",0,""
"3028",950399,300094892,"UAB SIENŲ SPALVOS","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"",2,"",0,""
"3029",950399,300094892,"UAB SIENŲ SPALVOS","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"",3,"",0,""
"3030",950399,300094892,"UAB SIENŲ SPALVOS","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"",3,"",0,""
"3031",950399,300094892,"UAB SIENŲ SPALVOS","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"",3,"",0,""
"3032",950399,300094892,"UAB SIENŲ SPALVOS","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"",3,"",0,""
"3033",950399,300094892,"UAB SIENŲ SPALVOS","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"",3,"",0,""
"3034",950399,300094892,"UAB SIENŲ SPALVOS","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"",3,"",0,""
"3035",950399,300094892,"UAB SIENŲ SPALVOS","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"",3,"",0,""
"3036",950399,300094892,"UAB SIENŲ SPALVOS","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202310,"",3,"",0,""
"3037",950399,300094892,"UAB SIENŲ SPALVOS","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202311,"",3,"",0,""
"3038",950399,300094892,"UAB SIENŲ SPALVOS","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"",3,"",0,""
"3039",950492,300096861,"UAB ""DULIUKSA""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"1192.99",30,"",0,"8554.53"
"3040",950492,300096861,"UAB ""DULIUKSA""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"1176.90",30,"",0,"8434.02"
"3041",950492,300096861,"UAB ""DULIUKSA""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"1186.75",30,"",0,"8508.99"
"3042",950492,300096861,"UAB ""DULIUKSA""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"1183.25",30,"",0,"8505.62"
"3043",950492,300096861,"UAB ""DULIUKSA""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"1184.73",30,"",0,"8516.35"
"3044",950492,300096861,"UAB ""DULIUKSA""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"1187.83",31,"",0,"8803.69"
"3045",950492,300096861,"UAB ""DULIUKSA""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"1205.01",32,"",0,"9204.75"
"3046",950492,300096861,"UAB ""DULIUKSA""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"1193.96",31,"",0,"8818.38"
"3047",950492,300096861,"UAB ""DULIUKSA""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"1129.52",31,"",0,"8387.85"
"3048",950492,300096861,"UAB ""DULIUKSA""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202310,"1124.49",32,"",0,"8633.14"
"3049",950492,300096861,"UAB ""DULIUKSA""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202311,"1086.67",33,"",0,"8592.69"
"3050",950492,300096861,"UAB ""DULIUKSA""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"1095.84",33,"",0,"8665.54"
"3051",235691,300102702,"UAB ""EKOMAKS AR""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"",1,"",0,""
"3052",235691,300102702,"UAB ""EKOMAKS AR""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"",1,"",0,""
"3053",235691,300102702,"UAB ""EKOMAKS AR""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"",1,"",0,""
"3054",235691,300102702,"UAB ""EKOMAKS AR""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"",1,"",0,""
"3055",235691,300102702,"UAB ""EKOMAKS AR""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"",1,"",0,""
"3056",235691,300102702,"UAB ""EKOMAKS AR""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"",1,"",0,""
"3057",235691,300102702,"UAB ""EKOMAKS AR""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"",1,"",0,""
"3058",235691,300102702,"UAB ""EKOMAKS AR""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"",1,"",0,""
"3059",235691,300102702,"UAB ""EKOMAKS AR""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"",1,"",0,""
"3060",235691,300102702,"UAB ""EKOMAKS AR""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202310,"",1,"",0,""
"3061",235691,300102702,"UAB ""EKOMAKS AR""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202311,"",1,"",0,""
"3062",235691,300102702,"UAB ""EKOMAKS AR""","Ukmergės r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"",1,"",0,""
